app_id,title,rating,rating_score,genres,metacritic_score
307170,Borealis,Mixed,58.32,"Action,Casual,Indie",0
1970780,The Accursed Crown of the Giant King,Positive,77.41,RPG,0
323240,The World II: Hunting BOSS,Mixed,47.17,"Action,RPG",0
1870320,World Seed,Mostly Positive,71.49,"Indie,Massively Multiplayer,RPG",0
1570160,Skip Lake,Positive,79.83,Casual,0
1834580,From Heaven To Earth,Positive,73.45,"Action,Casual,Indie,Simulation",0
1784730,Master Forge,Positive,78.34,"Simulation,Early Access",0
1782620,Gachi Dash,Positive,73.57,"Casual,Indie",0
1736250,Code Dread,Mixed,50.0,"Action,Adventure",0
1722750,Halt The Heist!,Very Positive,75.82,"Action,Casual,Free to Play,Indie,Strategy",0
345280,Lost in a Forest,Mixed,50.0,"Action,Adventure,Indie",0
1692280,- R E F L E C T E D -,Positive,71.63,"Casual,Indie",0
1683020,Haunted Hotel: The X Collector's Edition,Mostly Positive,64.76,"Adventure,Casual",0
1665900,SHINORUBI,Mixed,56.32,"Action,Indie,Early Access",0
1629710,Red Embrace: Mezzanine,Very Positive,77.02,"Adventure,Casual,Free to Play,Indie",0
796440,Spaceguy,Mixed,50.71,"Action,Indie",0
29800,Caster,Mostly Positive,76.74,"Action,Adventure,Casual,Indie,RPG,Strategy",0
300540,Sweet Lily Dreams,Positive,51.88,"Adventure,Indie,RPG",0
792370,A Rite from the Stars,Positive,71.78,"Adventure,Indie",0
635430,Blue Angels Aerobatic Flight Simulator,Mostly Positive,61.97,"Action,Simulation",0
661450,The Lighthouse,Positive,72.59,"Adventure,Indie,Early Access",0
448930,About Elise,Mostly Positive,71.02,"Adventure,Casual,Free to Play,Indie,Simulation",0
388840,CATS!,Mostly Negative,36.24,"Action,Adventure,Casual,Indie,Simulation,Strategy",0
381140,Cruel Arena,Mixed,63.01,Action,0
731790,Fly Destroyer,Mixed,44.0,"Casual,Simulation",0
380580,SpaceCorn,Mixed,59.97,"Action,Adventure,Indie",0
373730,Way of Gold and Steel,Mixed,59.75,"Indie,Strategy",0
371510,Gunnheim,Mostly Negative,41.91,"Action,Indie",0
356270,Cuban Missile Crisis,Mostly Positive,71.1,Strategy,0
350630,Dodge,Positive,69.91,Indie,0
350630,Dodge,Positive,69.91,Indie,0
350630,Dodge,Positive,69.91,Indie,0
350630,Dodge,Positive,69.91,Indie,0
776550,Yuzi Lims: anime runner,Mostly Negative,35.96,"Adventure,Casual,Indie,Sports",0
348860,MyDream,Mixed,61.11,"Action,Adventure,Casual,Free to Play,Indie,RPG",0
338590,The Race for the White House,Mixed,59.18,"Indie,Simulation,Strategy",0
330660,Luna's Wandering Stars,Positive,57.42,"Action,Indie,Simulation",0
1309090,Barold,Positive,81.25,"Action,Adventure,Indie",0
310890,Breach & Clear: Deadline Rebirth (2016),Mixed,54.06,"Action,Indie,RPG,Strategy",0
307980,Cricket Captain 2014,Mixed,57.31,Sports,0
1592880,Sokocat - Islands,Positive,75.41,"Casual,Indie,Strategy",0
1504310,Azure Sky,Positive,65.93,"Action,Adventure,Casual,Indie,RPG",0
493700,Monster Puzzle,Positive,55.32,"Action,Casual,Indie",0
740470,Echoed World,Mostly Positive,71.51,"Action,Adventure,Free to Play,Indie",0
895060,My House,Mixed,56.97,"Casual,Indie,Simulation",0
867690,Psycho Wolf,Mixed,55.13,"Action,Adventure,Indie",0
858870,Queen of Seas 2,Mixed,62.98,"Adventure,Indie",0
841320,Whitevale Defender,Mixed,61.95,"Action,Indie,Strategy",0
836330,The God,Mostly Positive,65.57,"Casual,Indie,Simulation",0
833500,Thunder Rally,Positive,81.66,"Action,Indie,Early Access",0
819060,Red Rover,Positive,67.2,Simulation,0
786140,Plat4mer,Positive,69.94,"Action,Casual,Free to Play,Indie",0
777400,Ultimate Spider Hero,Mixed,59.65,"Action,Casual,Indie",0
374950,ADventure Lib,Mixed,43.79,"Adventure,Indie",0
706390,LOGistICAL: Chile,Mostly Positive,64.76,"Casual,Indie,Strategy",0
1483040,Hexagon puzzle,Positive,80.0,"Casual,Indie,Strategy",0
698770,Watch Me Jump,Positive,76.08,"Adventure,Indie,Sports",0
675730,Katharsis,Mostly Positive,65.37,"Adventure,Indie,Simulation",0
671690,[MARS] Total Warfare,Mostly Positive,66.82,"Action,Free to Play,Massively Multiplayer,Strategy",0
652830,Lost Legends: The Pharaoh's Tomb,Mixed,52.11,"Action,Indie",0
596710,Kith - Tales from the Fractured Plateaus,Positive,71.89,"Adventure,Casual,Free to Play,Indie",0
548470,First Impact: Rise of a Hero,Mostly Negative,44.34,"Action,Adventure,Casual,Indie,RPG",0
982710,Cop Academy,Mostly Positive,67.2,"Free to Play,Indie",0
524010,Siege of Centauri,Mixed,62.34,"Action,Indie,Strategy",0
514990,Outbreak,Mixed,58.66,"Action,Adventure,Indie,RPG",0
1620920,Guazu: The Rescue,Positive,81.92,"Adventure,Indie",0
912650,Time Carnage,Mixed,58.55,"Action,Indie",0
988340,Mad Hunting Simulator VR,Mostly Negative,41.0,"Action,Adventure,Simulation",0
1010150,PASHTET,Mostly Positive,66.94,"Casual,Indie,Racing",0
1036800,Night Island,Mixed,65.51,"Action,Adventure,Indie,RPG,Early Access",0
1463140,Destructo,Mostly Negative,46.41,"Action,Casual,Indie",0
1425250,Gravity Field,Mostly Positive,76.14,Indie,0
1411380,The Story of The Flood,Mixed,67.12,"Adventure,Casual,Indie,Early Access",0
1344810,Homeland: Lay to Rest,Positive,72.38,"Action,Adventure,Free to Play",0
1338390,Tyrannis,Positive,75.64,Strategy,0
1334330,Rolling Arcade,Positive,70.57,"Casual,Indie,Simulation",0
1238180,My Universe - School Teacher,Mixed,52.39,"Casual,Simulation",0
346210,Garden Rescue,Positive,69.1,"Casual,Strategy",0
1206930,Malediction,Mostly Positive,68.72,"Action,Adventure,Casual,Free to Play,Indie",0
1201330,I Am Your President: Prologue,Mostly Positive,74.86,"Simulation,Strategy",0
393660,Streamline,Mixed,55.75,"Action,Casual,Indie,Strategy",0
393660,Streamline,Mixed,55.75,"Action,Casual,Indie,Strategy",0
1172900,FULFILLMENT,Very Positive,83.65,"Action,Adventure,Casual,Free to Play,Indie",0
1143800,Jigsaw Puzzle - Pro Edition,Positive,73.19,"Adventure,Casual,Indie,Simulation,Strategy",0
1106710,On The Verge II,Positive,72.76,"Action,Indie",0
1091320,DEPO : Death Epileptic Pixel Origins,Very Positive,83.21,"Adventure,Free to Play,Indie",0
1084930,Sack of Bots,Positive,74.53,"Action,Indie",0
1084120,Hindsight 20/20 - Wrath of the Raakshasa,Mixed,61.25,"Action,Adventure,Indie,RPG",0
1080700,Swordbreaker: Origins,Positive,78.74,"Adventure,Indie",0
1059420,5Leaps (Space Tower Defense),Positive,81.03,"Indie,Strategy",0
1036900,Seven Bullets Zombie Apocalypse,Positive,70.99,Action,0
1333270,Crazy Derby Racing,Positive,57.17,"Action,Casual,Indie,Racing,Simulation,Sports",0
1258020,SNIKS,Positive,82.39,"Casual,Indie,Strategy",0
252050,Construction Machines 2014,Very Negative,17.9,Simulation,0
590530,World Builder,Mostly Positive,68.0,"Casual,Indie,Simulation",0
403390,Undercover Missions: Operation Kursk K-141,Mixed,46.9,Adventure,0
372830,Fitz the Fox,Very Positive,73.83,"Action,Adventure,Indie",0
349190,Soul Locus,Mixed,61.6,"Casual,Indie,RPG,Strategy,Early Access",0
343730,Irrational Exuberance: Prologue,Very Positive,78.97,"Adventure,Casual,Free to Play,Indie",0
540640,Tales of the Elements,Mostly Positive,63.06,"Action,Adventure,Casual,Indie,RPG",0
542850,Dystopy,Mixed,58.33,"Action,Indie",0
565190,Spacecats with Lasers VR,Positive,80.79,Action,0
579080,Snow Games VR,Mostly Negative,42.04,Action,0
332370,Miko Gakkou Monogatari: Kaede Episode,Positive,73.89,"Adventure,Indie",0
581100,Langoth,Mixed,46.74,"Action,Adventure,Indie",0
1213770,Blastboard,Positive,81.48,"Casual,Indie",0
467320,God of Word,Mostly Positive,68.54,"Action,Casual,Indie,RPG",0
609410,Iron Tides,Mostly Positive,69.4,"Adventure,Casual,Indie,Simulation,Strategy,Early Access",0
603280,TAROTICA VOO DOO,Positive,76.62,"Action,Adventure,Indie,RPG",0
598170,Super,Mixed,52.7,"Violent,Action,Adventure,Casual,Free to Play,Indie,Early Access",0
598170,Super,Mixed,52.7,"Violent,Action,Adventure,Casual,Free to Play,Indie,Early Access",0
582260,Extreme-G 2,Mixed,53.23,Racing,0
581060,Jump To Die!!,Mostly Positive,67.33,"Indie,Simulation,Strategy",0
596080,Embers of Mirrim,Positive,74.03,"Adventure,Indie",0
604920,Dark Blood Chronicles,Positive,75.1,RPG,0
635410,The Adventurer and His Backpack,Mostly Positive,69.4,"Adventure,Casual,Indie",0
553830,100 nya,Positive,75.86,"Indie,Strategy",0
442660,The SoulKeeper VR,Mixed,55.9,"Violent,Gore,Action,Indie,RPG,Early Access",0
467490,GRAVEN The Purple Moon Prophecy,Positive,77.9,"Adventure,Casual,Indie",0
1239590,T.A.R.S,Mostly Negative,42.24,"Action,Adventure,Casual,Indie",0
490040,Child of the Wind,Positive,72.22,"Action,Casual,Indie,Strategy",0
443260,Hero Generations: ReGen,Mixed,56.02,"Indie,RPG,Simulation,Strategy",0
626170,Apocalypse Night,Mostly Positive,69.33,"Action,Adventure,Indie",0
469990,NEKOPALIVE,Very Positive,87.58,"Casual,Free to Play",0
1070190,Spellsword Cards: Origins,Mixed,63.77,"Indie,Strategy",0
1068800,Alphaman,Positive,59.8,"Action,Indie",0
1040740,Legend of the Tetrarchs,Mostly Positive,67.18,"Adventure,Casual,RPG,Strategy",0
1025890,Other Submarine,Mixed,56.0,"Free to Play,Indie",0
1016430,Tokyo Snap,Positive,73.45,Indie,0
1011270,Bleeding Hunt VR Chap.1,Mixed,62.14,Action,0
1000830,Gachi Finder 3000,Very Positive,87.42,"Casual,Indie,Strategy",0
926210,Incoming Evil,Positive,73.08,"Action,Indie",0
486940,Handball Action Total,Positive,68.1,"Simulation,Sports",0
887340,Owl Watch,Very Positive,72.72,"Action,Adventure,Casual,Indie",0
879470,Idle Hunter,Mixed,57.71,"Casual,Indie,RPG,Simulation,Strategy",0
875110,InfiniPicross 2.0,Positive,72.76,"Casual,Indie,Strategy",0
851150,Burning Knight,Mostly Positive,72.35,"Action,Adventure,Indie,RPG,Strategy",0
658470,Mini Battlegrounds,Mixed,61.92,"Action,Casual,Indie,Massively Multiplayer,Strategy",0
654770,Ballway,Very Positive,79.25,"Casual,Indie",0
645860,Spartan VR,Mixed,50.0,"Violent,Action,Adventure,RPG,Early Access",0
626510,LoveKami -Useless Goddess-,Very Positive,76.3,"Adventure,Casual,Simulation",0
521710,Romance of the Three Kingdoms III,Mixed,48.44,Strategy,0
492870,FIVE: Champions of Canaan,Mixed,63.07,"Action,RPG",0
553690,Dustoff Heli Rescue 2,Mixed,62.1,"Action,Casual,Indie",0
553040,BASMENT DWELLERS,Positive,73.19,"Adventure,Casual,Indie,RPG",0
530520,Aegis,Mixed,44.25,"Action,Indie",0
292760,Rise of Prussia Gold,Mostly Positive,62.35,Strategy,0
657070,Dream Hills: Captured Magic,Mostly Positive,70.4,"Adventure,Casual,Indie",0
640700,Narvas,Positive,71.63,"Action,Adventure,Indie,Early Access",0
623840,Ambre - a heartbreaking kinetic novel,Mostly Positive,72.14,"Casual,Free to Play,Indie",0
622890,NecroWorm,Mostly Positive,49.44,"Action,Casual,Indie",0
713050,Vampires!,Positive,74.74,"Casual,Indie",0
603190,Tank Destroyer,Mostly Positive,72.34,"Action,Indie",0
563340,Blue Tear,Mixed,52.17,"Casual,Indie",0
558490,Crossroad Mysteries: The Broken Deal,Mixed,67.46,"Adventure,Casual,Indie",0
310970,Legions of Ashworld,Mixed,58.7,"Indie,Strategy",0
698650,Neon the Ninja,Positive,76.9,"Action,Adventure,Indie,Early Access",0
262590,Chuck's Challenge 3D 2020,Very Positive,79.9,"Action,Adventure,Strategy",0
507380,Black Sand Drift,Mixed,65.67,"Casual,Indie",0
341910,Ultimate Space Commando,Positive,72.8,"Indie,RPG,Strategy",0
214910,Air Conflicts: Pacific Carriers,Mixed,52.01,"Action,Simulation",0
311170,Moonlight Minions,Mixed,47.72,"Casual,Indie",0
301360,Kill Fun Yeah,Mixed,46.49,"Action,Indie",0
701100,Amoreon NightClub,Mostly Positive,67.41,"Free to Play,Simulation",0
281240,Adventure Chronicles: The Search For Lost Treasure,Mixed,60.63,Adventure,0
277650,Kult: Heretic Kingdoms,Mostly Positive,69.81,"Action,Adventure,Indie,RPG",0
12460,BC Kings,Mixed,59.2,Strategy,0
727110,The Lost Wizard,Mostly Negative,34.86,"Adventure,Indie",0
508820,Won't You Be My Laser?,Mostly Positive,65.89,"Casual,Indie",0
659500,A Mining Game,Mixed,62.11,"Free to Play,Indie,Simulation,Early Access",0
665620,Zombie Hobby VR,Mixed,59.8,"Action,Adventure,Indie,Simulation,Sports",0
695110,Twickles,Very Positive,82.9,"Casual,Indie,Simulation",0
678530,Plexarium,Positive,75.71,"Action,Casual,Indie",0
467310,Rogue Port - Red Nightmare,Mostly Positive,71.74,"Adventure,Indie,RPG",0
463800,FreeHolder,Mostly Positive,71.85,"Indie,RPG,Simulation,Strategy,Early Access",0
447000,Grimsfield,Positive,74.51,"Adventure,Indie",0
439440,Of Carrots And Blood,Mostly Positive,66.16,"Action,Casual,Indie",0
414550,Death Toll,Mostly Positive,67.5,"Action,Indie",0
670720,Stealthscape,Positive,78.21,"Action,Indie,Racing",0
371450,Awe,Mostly Positive,71.07,"Casual,Indie",0
371450,Awe,Mostly Positive,71.07,"Casual,Indie",0
351790,Invisible Apartment,Mostly Positive,67.25,"Adventure,Free to Play,Indie",0
681460,Cendric,Mostly Positive,69.94,"Adventure,Indie,RPG",0
349140,Corrosion: Cold Winter Waiting [Enhanced Edition],Mostly Positive,64.48,"Adventure,Indie",0
346670,Sky Battles,Mostly Positive,54.68,"Action,Indie,Strategy",0
789890,City Patrol: Police,Mostly Negative,42.64,"Action,Racing",0
782510,Draft Day Sports: Pro Football 2018,Mixed,50.0,"Indie,Simulation,Sports",0
761480,Snail Trek - Chapter 3: Lettuce Be,Positive,82.04,"Adventure,Indie",0
751320,Echo,Mixed,52.28,"Action,Adventure,Indie,RPG,Early Access",0
751320,Echo,Mixed,52.28,"Action,Adventure,Indie,RPG,Early Access",0
716600,Premier Buggy Racing Tour,Mostly Negative,33.17,"Indie,Racing,Sports",0
712150,TankVR,Mixed,51.84,"Action,Casual,Indie,Simulation,Strategy,Early Access",0
696990,Fear For Freedom,Mixed,49.76,"Adventure,Casual,Free to Play,Indie",0
680990,Sword Bros,Mixed,50.0,"Action,Indie",0
636720,Bring to Light,Mixed,62.31,"Adventure,Indie",0
640890,Will Glow the Wisp,Positive,81.08,"Action,Indie",0
642000,Regenesis Arcade Lite,Mixed,61.86,"Action,Adventure,Casual",0
1095450,Puzzle Walker (Demo),Mixed,62.26,"Casual,Free to Play,Indie",0
806580,7th Deep,Positive,76.25,RPG,0
793970,Super Kids Racing,Negative,37.95,"Adventure,Racing,Sports",0
1921850,Lenin Simulator,Mixed,63.88,Simulation,0
1926120,Vampire: The Masquerade - Heartless Lullaby,Very Positive,76.58,"Adventure,Free to Play,Indie,RPG",0
785920,Madness of the Architect,Mixed,42.79,"Adventure,Indie,Strategy",0
1720050,Dodge It!,Very Positive,85.31,"Action,Free to Play,Simulation,Strategy",0
1112960,Wildland,Mixed,51.25,"Adventure,Racing",0
1939500,Hare Apparent,Positive,82.04,"Casual,Indie,RPG",0
1940310,Ellisar,Mostly Positive,67.84,"Adventure,Casual,Free to Play,Indie",0
1105430,Bandit Point,Mostly Positive,65.93,"Action,Indie",0
1090470,New England Detective: Breakfast in Boston,Mixed,58.21,"Adventure,Casual,Indie,Simulation",0
1424310,Living in the Ending World,Mostly Negative,41.0,"Adventure,Casual,Indie,Simulation",0
1090060,Weapon Hacker,Positive,78.74,"Action,Indie",0
1088160,Led It Rain VR,Mostly Positive,64.73,"Action,Racing,Early Access",0
1082000,A Night at the Races,Positive,78.44,"Action,Casual,Indie",0
1078770,New Day: Cataclysm,Mixed,56.84,"Action,Free to Play,Indie,Strategy",0
1072610,AvoCuddle,Positive,77.62,"Action,Adventure,Indie",0
1065230,Room of Pandora,Mixed,58.63,"Adventure,Casual,Indie",0
1044730,Unishroom,Positive,78.44,Action,0
1023980,V.L.A.D.i.K,Mixed,52.78,"Action,Adventure,RPG,Early Access",0
991960,Greed: The Mad Scientist,Mostly Positive,71.69,"Adventure,Casual,Indie,Simulation,Strategy",0
1950920,Vacuum Story,Mostly Positive,60.54,"Casual,Indie,Simulation",0
856430,Pinball 2018,Mixed,48.14,"Casual,Indie",0
889700,Muv-Luv photonflowers*,Very Positive,84.58,"Adventure,Casual",0
892930,Sonar Beat,Mixed,57.17,Indie,0
906010,TAL: Arctic 2,Mixed,57.03,"Adventure,Casual,Indie",0
1563320,Sleep Tight,Positive,75.41,"Action,Casual,Indie,Strategy",0
1557510,Myastere -Ruins of Deazniff-,Mixed,62.26,"Action,Indie",0
1548860,Farlight Commanders: Prologue,Mixed,57.96,"Action,Adventure,Free to Play,Indie,Simulation",0
1544080,Counter Fight ICHIRAN,Mostly Positive,63.06,"Action,Indie,Simulation",0
1539600,AstroBike,Mixed,59.37,Racing,0
1519130,CARGAME,Mostly Positive,61.0,"Casual,Indie,Racing",0
1495460,Orange Santa,Positive,71.52,"Action,Adventure,Casual,Indie",0
1485250,Frame of Mind,Overwhelmingly Positive,89.06,"Free to Play,Indie",0
1452770,Super Neat Cat,Positive,74.2,"Adventure,Indie",0
1108540,Zen Chess: Champion's Moves,Mostly Positive,55.8,"Casual,Strategy",0
1086970,Battle Bruise 2,Mostly Positive,68.75,Action,0
1036870,Night Catcher,Positive,70.48,"Adventure,Indie",0
1029730,VR Ping Pong Pro,Mixed,51.22,Sports,0
1002230,War of Three Kingdoms,Mostly Negative,34.97,"Casual,Indie,Strategy",0
987670,Chocolat Rush,Mostly Positive,64.73,"Action,Casual,Indie",0
981830,GIGABUSTER,Mixed,51.56,"Action,Indie",0
953820,Parkan: Iron Strategy,Positive,71.78,"Action,Adventure,Simulation",0
1052420,Badland Caravan,Mostly Negative,43.75,"RPG,Simulation,Strategy,Early Access",0
939870,BlackberryNOVA,Mixed,64.73,Indie,0
1912970,Late photographer 3,Mixed,61.05,Casual,0
929850,Diamond Caves,Positive,82.27,"Action,Casual,Indie",0
943510,Blindia,Positive,76.9,"Action,Indie",0
1415410,Farm Manager 2021: Prologue,Mostly Positive,73.68,"Indie,Simulation,Strategy",0
656630,Dead of Night,Positive,67.93,"Violent,Gore,Action,Adventure,Indie",0
364050,Face It - A game to fight inner demons,Mixed,72.76,"Action,Adventure,Indie",0
854120,Subterraneus,Positive,80.54,"Adventure,Indie",0
352010,Beach Bounce,Mixed,64.04,"Adventure,Casual,Indie",0
840240,Mosaic: Game of Gods II,Mostly Positive,69.36,Casual,0
835910,Above the Fold,Mixed,51.25,"Adventure,Casual,RPG,Simulation,Strategy",0
833990,Stonewall Penitentiary,Positive,79.65,"Adventure,Indie",0
788480,Changeover: Decisions,Mixed,67.65,"Action,Adventure,Indie",0
763730,Ragtag Adventurers,Mixed,56.32,"Action,Indie",0
758150,McRogue,Mixed,53.98,"Action,Indie,Early Access",0
733690,The Hospital: Allison's Diary,Mixed,48.44,"Adventure,Indie",0
718330,Cubic,Very Positive,77.95,"Casual,Indie",0
381590,Shred! Remastered,Mixed,59.08,"Casual,Indie,Racing,Sports",0
1394520,Path to Prosperity,Positive,76.62,"Adventure,Casual,Indie,Strategy,Early Access",0
768270,Lisssn,Positive,68.8,Adventure,0
403900,Clergy Splode,Mixed,43.57,"Action,Indie",0
767360,Monster League,Positive,75.71,"Casual,Indie,Racing,Sports,Early Access",0
730270,JunkerBot,Positive,76.13,"Action,Indie,Early Access",0
727200,Santa's Workshop,Positive,66.33,"Casual,Indie,Strategy",0
727200,Santa's Workshop,Positive,66.33,"Casual,Indie,Strategy",0
719800,Last Encounter,Mostly Positive,66.14,"Action,Indie",0
434500,BATTLE PIXELS,Mostly Negative,54.96,"Action,Casual,Indie,Strategy",0
699590,Trivia Vault: Science & History Trivia 2,Mixed,51.3,"Action,Casual,Indie,Simulation,Strategy",0
661290,Arizona Derby,Mostly Positive,72.12,"Action,Adventure,Indie,Racing,RPG,Simulation,Sports",0
859740,Don't Notice Me,Positive,71.69,"Adventure,Casual,Indie,Simulation",0
862440,Angel Wings,Very Positive,83.12,"Adventure,Casual,Free to Play,Indie,Simulation,Strategy",0
893330,Voxel Race,Mixed,50.86,"Casual,Indie,Racing",0
900490,Power Gunner,Positive,82.55,"Action,Indie",0
1311960,Couple in Trouble,Positive,76.9,"Adventure,Casual",0
1976520,A100,Mostly Negative,42.82,"Action,Casual,Free to Play,Indie",0
1303260,Drift Racing Rally,Positive,59.43,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports,Strategy",0
1302440,RogueJack: Roguelike Blackjack,Mostly Positive,71.35,"Casual,Indie,RPG",0
1297650,About Gretel,Mixed,54.31,"Action,Adventure,Casual,Indie",0
2018030,Space Rescue,Positive,78.3,"Adventure,Casual,Free to Play,Indie",0
1293540,Outerverse,Mixed,57.97,"Action,Adventure,Casual,Indie,RPG,Simulation,Strategy,Early Access",0
1273520,The Last Day Defense VR,Positive,71.49,Strategy,0
2021220,White Paper,Positive,72.2,"Adventure,Indie,Early Access",0
1262190,Without A Voice,Very Positive,87.4,"Casual,Free to Play,Indie,RPG",0
2145490,Sneaky Rat,Positive,83.0,"Casual,Indie,Strategy",0
1063830,Dreadborne Drifters,Positive,76.61,"Action,Indie,RPG",0
1202730,nStations,Mixed,54.48,"Casual,Indie,Simulation,Strategy",0
246920,Bombernauts,Mostly Positive,74.48,"Action,Indie",0
1173870,Endless Knight,Positive,80.36,"Action,Indie",0
251390,Call of Cthulhu: The Wasted Land,Mixed,64.21,"Action,Adventure,Indie,RPG,Strategy",0
336670,HIT,Mostly Negative,39.25,Free to Play,0
1166110,Gods of Love: An Otome Visual Novel,Mixed,61.18,"Casual,Free to Play,Indie,Simulation",0
1109400,Dino Delivery,Mixed,53.37,"Adventure,Free to Play,RPG",0
1106200,Overseas,Positive,65.51,"Adventure,Indie,Simulation",0
1075550,Bite the Bullet,Mixed,55.22,"Action,Indie,RPG",0
502530,THE GREY MAN,Mixed,67.4,"Adventure,Casual,Indie",0
